post_id,hashtag_id
oilD3EDIInzxz_Zm8dc85w,137
oilD3EDIInzxz_Zm8dc85w,321
03ws9oINx_BCplyoP0zkkw,13
03ws9oINx_BCplyoP0zkkw,8
03ws9oINx_BCplyoP0zkkw,7
03ws9oINx_BCplyoP0zkkw,59
03ws9oINx_BCplyoP0zkkw,9
0xx2b1qjlKbL1xyxnEL2cA,13
0xx2b1qjlKbL1xyxnEL2cA,73
R66nqSDieW4KGPjDHwvO9A,161
R66nqSDieW4KGPjDHwvO9A,13
vezAoJYJGn7c4R40ZWv3dQ,157
vezAoJYJGn7c4R40ZWv3dQ,354
vezAoJYJGn7c4R40ZWv3dQ,37
vezAoJYJGn7c4R40ZWv3dQ,206
vezAoJYJGn7c4R40ZWv3dQ,75
O3y7sD3GAY-OlVvvBxFTOw,292
O3y7sD3GAY-OlVvvBxFTOw,17
O3y7sD3GAY-OlVvvBxFTOw,472
O3y7sD3GAY-OlVvvBxFTOw,158
O3y7sD3GAY-OlVvvBxFTOw,37
O3y7sD3GAY-OlVvvBxFTOw,708
xdyC-yqXOKTOgmKQhALXBQ,319
xdyC-yqXOKTOgmKQhALXBQ,172
xdyC-yqXOKTOgmKQhALXBQ,6
xdyC-yqXOKTOgmKQhALXBQ,37
1UUBGldApzJOVjYSpYtHug,42
1UUBGldApzJOVjYSpYtHug,99
nNA6qyZVWt21gTwSmxevpQ,353
nNA6qyZVWt21gTwSmxevpQ,37
nNA6qyZVWt21gTwSmxevpQ,17
nNA6qyZVWt21gTwSmxevpQ,64
nNA6qyZVWt21gTwSmxevpQ,303
nNA6qyZVWt21gTwSmxevpQ,352
nNA6qyZVWt21gTwSmxevpQ,77
nNA6qyZVWt21gTwSmxevpQ,780
W7hCuNdn2gzehta6eSHzgQ,13
W7hCuNdn2gzehta6eSHzgQ,361
W7hCuNdn2gzehta6eSHzgQ,72
A2flwEpgHtaASwmG0NXNJQ,60
A2flwEpgHtaASwmG0NXNJQ,211
A2flwEpgHtaASwmG0NXNJQ,37
A2flwEpgHtaASwmG0NXNJQ,478
A2flwEpgHtaASwmG0NXNJQ,75
Bb7FgDAFIVqcDhN1CFFAUA,54
Bb7FgDAFIVqcDhN1CFFAUA,76
TL9FDfTVI5OqHMh0HO6zWg,327
TL9FDfTVI5OqHMh0HO6zWg,478
TL9FDfTVI5OqHMh0HO6zWg,94
TL9FDfTVI5OqHMh0HO6zWg,145
TL9FDfTVI5OqHMh0HO6zWg,75
TL9FDfTVI5OqHMh0HO6zWg,37
TL9FDfTVI5OqHMh0HO6zWg,419
TL9FDfTVI5OqHMh0HO6zWg,97
4YyCjw04ETUy_jStqEaM_Q,98
4YyCjw04ETUy_jStqEaM_Q,77
4YyCjw04ETUy_jStqEaM_Q,64
9xPK9u_AGM1sxoG2CU9psA,80
9xPK9u_AGM1sxoG2CU9psA,17
9xPK9u_AGM1sxoG2CU9psA,159
9xPK9u_AGM1sxoG2CU9psA,13
Vri3qTUeKJe3grwnLwYFjg,64
Vri3qTUeKJe3grwnLwYFjg,98
Vri3qTUeKJe3grwnLwYFjg,77
V2WSiO0EE42um1NUN71cRQ,199
V2WSiO0EE42um1NUN71cRQ,6
N-B0LztPJxPgLoYjfZ2yaQ,6
N-B0LztPJxPgLoYjfZ2yaQ,2
N-B0LztPJxPgLoYjfZ2yaQ,1
DbWXgA2kQH5K_XzkvluBGw,47
DbWXgA2kQH5K_XzkvluBGw,76
DbWXgA2kQH5K_XzkvluBGw,43
DbWXgA2kQH5K_XzkvluBGw,54
DbWXgA2kQH5K_XzkvluBGw,375
JSfkBfs5qYX9n_sveOI2yQ,60
JSfkBfs5qYX9n_sveOI2yQ,279
rGZtr_ZfOVfmj9aTLV11Rw,11
rGZtr_ZfOVfmj9aTLV11Rw,13
rGZtr_ZfOVfmj9aTLV11Rw,12
rGZtr_ZfOVfmj9aTLV11Rw,73
a7ChC96ZIKh8xY7ugDPktQ,13
a7ChC96ZIKh8xY7ugDPktQ,248
RcBskaNX5lZuAHLg99EUFw,6
RcBskaNX5lZuAHLg99EUFw,30
RcBskaNX5lZuAHLg99EUFw,339
RcBskaNX5lZuAHLg99EUFw,199
RcBskaNX5lZuAHLg99EUFw,58
RcBskaNX5lZuAHLg99EUFw,421
RcBskaNX5lZuAHLg99EUFw,265
c33m1IMz1N7S1-sqTbsqRA,13
c33m1IMz1N7S1-sqTbsqRA,10
c33m1IMz1N7S1-sqTbsqRA,14
c33m1IMz1N7S1-sqTbsqRA,101
YjOkMl-I71FWiSGE8iuJhA,30
YjOkMl-I71FWiSGE8iuJhA,251
YjOkMl-I71FWiSGE8iuJhA,322
DHBDTikebcLpCzF2LF27uA,14
DHBDTikebcLpCzF2LF27uA,13
CIFmF72cZG5Yn-i3WJQnhA,47
CIFmF72cZG5Yn-i3WJQnhA,183
MFd5Thi0FKKsx8zRDl37wg,43
MFd5Thi0FKKsx8zRDl37wg,47
MFd5Thi0FKKsx8zRDl37wg,199
MFd5Thi0FKKsx8zRDl37wg,1165
MFd5Thi0FKKsx8zRDl37wg,93
MFd5Thi0FKKsx8zRDl37wg,251
MFd5Thi0FKKsx8zRDl37wg,993
MFd5Thi0FKKsx8zRDl37wg,264
MFd5Thi0FKKsx8zRDl37wg,559
MFd5Thi0FKKsx8zRDl37wg,6
MFd5Thi0FKKsx8zRDl37wg,667
MFd5Thi0FKKsx8zRDl37wg,563
MFd5Thi0FKKsx8zRDl37wg,30
MFd5Thi0FKKsx8zRDl37wg,45
MFd5Thi0FKKsx8zRDl37wg,2
T_ogWFxPzlUsrqER_Na2mQ,11
T_ogWFxPzlUsrqER_Na2mQ,77
T_ogWFxPzlUsrqER_Na2mQ,64
T_ogWFxPzlUsrqER_Na2mQ,13
T_ogWFxPzlUsrqER_Na2mQ,98
T_ogWFxPzlUsrqER_Na2mQ,118
Vu_UPRDFFEptT2YXcVthkA,101
Vu_UPRDFFEptT2YXcVthkA,13
Vu_UPRDFFEptT2YXcVthkA,10
Vu_UPRDFFEptT2YXcVthkA,361
-BAUrljU90RNV-hkokLhXA,408
-BAUrljU90RNV-hkokLhXA,9
-BAUrljU90RNV-hkokLhXA,17
-BAUrljU90RNV-hkokLhXA,542
-BAUrljU90RNV-hkokLhXA,8
TyfAhoggE2Z4S-_YgRx1pg,30
TyfAhoggE2Z4S-_YgRx1pg,339
kcCncG6-pomVVc7r27HYWA,14
kcCncG6-pomVVc7r27HYWA,12
kcCncG6-pomVVc7r27HYWA,13
kcCncG6-pomVVc7r27HYWA,72
IlzlCRq8LfzOLZ2SpLROVQ,459
IlzlCRq8LfzOLZ2SpLROVQ,1121
IlzlCRq8LfzOLZ2SpLROVQ,90
IlzlCRq8LfzOLZ2SpLROVQ,61
IlzlCRq8LfzOLZ2SpLROVQ,60
IlzlCRq8LfzOLZ2SpLROVQ,155
IlzlCRq8LfzOLZ2SpLROVQ,22
RDB4IbeleUsEaqyItDaYRw,101
RDB4IbeleUsEaqyItDaYRw,14
RDB4IbeleUsEaqyItDaYRw,139
RDB4IbeleUsEaqyItDaYRw,13
XBsZoWiUJLi26FtAD6wWDw,13
XBsZoWiUJLi26FtAD6wWDw,655
yynqjo-lHyMVIrhLZ5jGXg,16
yynqjo-lHyMVIrhLZ5jGXg,17
yynqjo-lHyMVIrhLZ5jGXg,413
yynqjo-lHyMVIrhLZ5jGXg,70
yynqjo-lHyMVIrhLZ5jGXg,52
yynqjo-lHyMVIrhLZ5jGXg,69
yynqjo-lHyMVIrhLZ5jGXg,151
yynqjo-lHyMVIrhLZ5jGXg,13
yynqjo-lHyMVIrhLZ5jGXg,192
yynqjo-lHyMVIrhLZ5jGXg,953
yynqjo-lHyMVIrhLZ5jGXg,72
CQandyTihM0EvNlaG5-FIA,20
CQandyTihM0EvNlaG5-FIA,13
CQandyTihM0EvNlaG5-FIA,50
w-OmHQ56fTbJTJQAhZ37KQ,303
w-OmHQ56fTbJTJQAhZ37KQ,610
w-OmHQ56fTbJTJQAhZ37KQ,37
nzN_92LD8uClqajFORnepg,37
nzN_92LD8uClqajFORnepg,450
nzN_92LD8uClqajFORnepg,97
nzN_92LD8uClqajFORnepg,187
nzN_92LD8uClqajFORnepg,95
nzN_92LD8uClqajFORnepg,96
wP8gL4KNYQQktelE-PSeFw,13
wP8gL4KNYQQktelE-PSeFw,150
wP8gL4KNYQQktelE-PSeFw,101
mhaeN_oLWEmtdY2HbNZ7ng,13
mhaeN_oLWEmtdY2HbNZ7ng,107
2_5jI2i5BuoylJfEBGEfHQ,96
2_5jI2i5BuoylJfEBGEfHQ,37
2_5jI2i5BuoylJfEBGEfHQ,97
cQP1yZvwhaUq6SLtQM4_nA,120
cQP1yZvwhaUq6SLtQM4_nA,221
cQP1yZvwhaUq6SLtQM4_nA,60
cQP1yZvwhaUq6SLtQM4_nA,222
cQP1yZvwhaUq6SLtQM4_nA,615
V5rAu8r2BgZoSeStVQnJDA,13
V5rAu8r2BgZoSeStVQnJDA,101
ryiuGXkurCl0Me6tmqOtzA,13
ryiuGXkurCl0Me6tmqOtzA,7
ryiuGXkurCl0Me6tmqOtzA,53
ryiuGXkurCl0Me6tmqOtzA,139
ryiuGXkurCl0Me6tmqOtzA,73
5G-i1t7VXLGByswnCKvrDQ,50
5G-i1t7VXLGByswnCKvrDQ,13
UyvcKX8HjrJUKTLs5xjgrw,60
UyvcKX8HjrJUKTLs5xjgrw,336
UyvcKX8HjrJUKTLs5xjgrw,120
UyvcKX8HjrJUKTLs5xjgrw,258
g9JQuGPWCif3hLNktDQRsg,139
g9JQuGPWCif3hLNktDQRsg,13
g9JQuGPWCif3hLNktDQRsg,73
wCIzl8XQLuODP1EnMgeTdw,162
wCIzl8XQLuODP1EnMgeTdw,9
wCIzl8XQLuODP1EnMgeTdw,8
wCIzl8XQLuODP1EnMgeTdw,152
wCIzl8XQLuODP1EnMgeTdw,13
fKTxYmoHfVhaBlh9jJwmsQ,98
fKTxYmoHfVhaBlh9jJwmsQ,64
fKTxYmoHfVhaBlh9jJwmsQ,77
4xb-yazUnYMFb12N4IGaJw,235
4xb-yazUnYMFb12N4IGaJw,225
4xb-yazUnYMFb12N4IGaJw,22
4xb-yazUnYMFb12N4IGaJw,234
4xb-yazUnYMFb12N4IGaJw,236
NoqcfseGOsO2MDMxR-Ymnw,77
NoqcfseGOsO2MDMxR-Ymnw,98
NoqcfseGOsO2MDMxR-Ymnw,64
_3_bRY1o7xd9XOP8i4OHJw,75
_3_bRY1o7xd9XOP8i4OHJw,303
_3_bRY1o7xd9XOP8i4OHJw,37
_3_bRY1o7xd9XOP8i4OHJw,780
_3_bRY1o7xd9XOP8i4OHJw,134
pBiWe0VJepntCZNVymeXIA,85
pBiWe0VJepntCZNVymeXIA,60
ahnCJ1EZa1kz2SfOu_MnjQ,659
ahnCJ1EZa1kz2SfOu_MnjQ,37
XNI1ilqT1S5R-R_oivB8mA,229
XNI1ilqT1S5R-R_oivB8mA,47
XNI1ilqT1S5R-R_oivB8mA,94
XNI1ilqT1S5R-R_oivB8mA,184
XNI1ilqT1S5R-R_oivB8mA,97
XNI1ilqT1S5R-R_oivB8mA,37
XNI1ilqT1S5R-R_oivB8mA,419
MgScNgEPoNExpCOwcgQR3g,11
MgScNgEPoNExpCOwcgQR3g,276
MgScNgEPoNExpCOwcgQR3g,13
MgScNgEPoNExpCOwcgQR3g,79
PjZ6bHhUDjJuL-XPOPv3Yg,30
PjZ6bHhUDjJuL-XPOPv3Yg,384
PjZ6bHhUDjJuL-XPOPv3Yg,47
PjZ6bHhUDjJuL-XPOPv3Yg,46
PjZ6bHhUDjJuL-XPOPv3Yg,43
PjZ6bHhUDjJuL-XPOPv3Yg,369
WYxSlAMiQ2NB7Ns8NKTTAw,101
WYxSlAMiQ2NB7Ns8NKTTAw,13
EpraQbQkJIVqcfiiP3FQRA,12
EpraQbQkJIVqcfiiP3FQRA,73
EpraQbQkJIVqcfiiP3FQRA,13
IAyyGOB25jZhmmHaZjULrg,8
IAyyGOB25jZhmmHaZjULrg,276
IAyyGOB25jZhmmHaZjULrg,68
IAyyGOB25jZhmmHaZjULrg,50
IAyyGOB25jZhmmHaZjULrg,9
IAyyGOB25jZhmmHaZjULrg,13
PimM2W3rLX0nwSBHAypb8g,17
PimM2W3rLX0nwSBHAypb8g,159
i27JKUxb8bUrGJd8aTr5sA,96
i27JKUxb8bUrGJd8aTr5sA,37
i27JKUxb8bUrGJd8aTr5sA,97
U42YFsAoU2v1kGF7s5dAGA,165
U42YFsAoU2v1kGF7s5dAGA,37
UWfkBHhzbNLXjD5f7V_Iqw,17
UWfkBHhzbNLXjD5f7V_Iqw,15
JGGj_7JO5BztXHaYDxCyPw,61
JGGj_7JO5BztXHaYDxCyPw,155
JGGj_7JO5BztXHaYDxCyPw,60
obEv7o9VXqG4OM6GbliMig,13
obEv7o9VXqG4OM6GbliMig,101
LN3L51UfosmDTPKUXVssLw,435
LN3L51UfosmDTPKUXVssLw,18
LN3L51UfosmDTPKUXVssLw,315
PnT6cgNSeqYMgmE9OMCl4g,22
PnT6cgNSeqYMgmE9OMCl4g,333
PnT6cgNSeqYMgmE9OMCl4g,347
PnT6cgNSeqYMgmE9OMCl4g,346
PnT6cgNSeqYMgmE9OMCl4g,90
zG1VcU3VQnRHxb7nxi313g,65
zG1VcU3VQnRHxb7nxi313g,64
zG1VcU3VQnRHxb7nxi313g,118
zG1VcU3VQnRHxb7nxi313g,37
L8UsS4BFzc84TNpwlPE1qg,679
L8UsS4BFzc84TNpwlPE1qg,34
L8UsS4BFzc84TNpwlPE1qg,315
L8UsS4BFzc84TNpwlPE1qg,379
L8UsS4BFzc84TNpwlPE1qg,35
L8UsS4BFzc84TNpwlPE1qg,18
uK2ymdmECFtcMaUz5i_VrA,8
45zlHi1yyrjpQS_icSi60A,150
45zlHi1yyrjpQS_icSi60A,13
fmAAi3wfUEtWg1lORu6BZA,22
fmAAi3wfUEtWg1lORu6BZA,164
GapLd6wwrW1taNzLqSQR0Q,152
GapLd6wwrW1taNzLqSQR0Q,8
GapLd6wwrW1taNzLqSQR0Q,17
GapLd6wwrW1taNzLqSQR0Q,260
GapLd6wwrW1taNzLqSQR0Q,261
GapLd6wwrW1taNzLqSQR0Q,9
CMh5TAh0wCCCxXWLp2Ib0w,176
CMh5TAh0wCCCxXWLp2Ib0w,43
CMh5TAh0wCCCxXWLp2Ib0w,226
CMh5TAh0wCCCxXWLp2Ib0w,47
CMh5TAh0wCCCxXWLp2Ib0w,22
dfrgWNWRNEK5c6XGH4uvhg,531
dfrgWNWRNEK5c6XGH4uvhg,37
dfrgWNWRNEK5c6XGH4uvhg,97
c1akkVsLJLfFhNpjY5CcWg,783
c1akkVsLJLfFhNpjY5CcWg,58
c1akkVsLJLfFhNpjY5CcWg,6
c1akkVsLJLfFhNpjY5CcWg,265
c1akkVsLJLfFhNpjY5CcWg,399
zc1ar3nRmsX5bjRCn9A13g,17
zc1ar3nRmsX5bjRCn9A13g,15
OquXguWr9eR81NYVdlZrjg,13
OquXguWr9eR81NYVdlZrjg,10
OquXguWr9eR81NYVdlZrjg,73
OquXguWr9eR81NYVdlZrjg,7
mYXPmEe0B6TXN9GBpOOy4w,258
mYXPmEe0B6TXN9GBpOOy4w,120
mYXPmEe0B6TXN9GBpOOy4w,60
HbLNib13kdNkvq_A9O_waw,139
HbLNib13kdNkvq_A9O_waw,101
HbLNib13kdNkvq_A9O_waw,72
HbLNib13kdNkvq_A9O_waw,13
HbLNib13kdNkvq_A9O_waw,80
P4OzEURscZZazvRq-fL3qg,548
P4OzEURscZZazvRq-fL3qg,225
P4OzEURscZZazvRq-fL3qg,13
P4OzEURscZZazvRq-fL3qg,9
P4OzEURscZZazvRq-fL3qg,152
P4OzEURscZZazvRq-fL3qg,64
P4OzEURscZZazvRq-fL3qg,54
P4OzEURscZZazvRq-fL3qg,87
P4OzEURscZZazvRq-fL3qg,17
P4OzEURscZZazvRq-fL3qg,15
P4OzEURscZZazvRq-fL3qg,118
P4OzEURscZZazvRq-fL3qg,547
P4OzEURscZZazvRq-fL3qg,8
Sc4pUTYgI7FQb1i8aa0csg,13
Sc4pUTYgI7FQb1i8aa0csg,503
Sc4pUTYgI7FQb1i8aa0csg,79
HVSroCrxZdaIhvgXx7JIfQ,37
HVSroCrxZdaIhvgXx7JIfQ,324
HVSroCrxZdaIhvgXx7JIfQ,77
1bLau_c0fkCKrJYu2zG6Xw,6
1bLau_c0fkCKrJYu2zG6Xw,2
McuM1kkhyBAdk93_4jrp5g,127
McuM1kkhyBAdk93_4jrp5g,128
oGV3YuMdXV6yFZE52oIF6w,145
oGV3YuMdXV6yFZE52oIF6w,97
oGV3YuMdXV6yFZE52oIF6w,37
vz-sD40XxXBW2uudNhvgwQ,195
vz-sD40XxXBW2uudNhvgwQ,22
oZyaFqZYf0eqKRiP-aY81Q,13
oZyaFqZYf0eqKRiP-aY81Q,161
QofXroW2R5FzOzY4TdLTGQ,13
QofXroW2R5FzOzY4TdLTGQ,263
QofXroW2R5FzOzY4TdLTGQ,20
qfoj3E_1vf5CKwdpcJBjPA,11
qfoj3E_1vf5CKwdpcJBjPA,101
qfoj3E_1vf5CKwdpcJBjPA,13
qfoj3E_1vf5CKwdpcJBjPA,14
eLRAw_eaXn62UQIuiHhSqQ,37
eLRAw_eaXn62UQIuiHhSqQ,206
eLRAw_eaXn62UQIuiHhSqQ,75
eLRAw_eaXn62UQIuiHhSqQ,354
eLRAw_eaXn62UQIuiHhSqQ,146
BYeKx5jN2FSxEzKjc0UEug,87
BYeKx5jN2FSxEzKjc0UEug,17
BYeKx5jN2FSxEzKjc0UEug,15
BYeKx5jN2FSxEzKjc0UEug,13
4GOj3xoeltQpxuctGS6e5g,17
4GOj3xoeltQpxuctGS6e5g,15
ujAbYEIBFB8dWpzC8JkmBg,132
ujAbYEIBFB8dWpzC8JkmBg,13
ujAbYEIBFB8dWpzC8JkmBg,706
EIsUKEwRo3WTCXzhENLVdw,200
EIsUKEwRo3WTCXzhENLVdw,144
EIsUKEwRo3WTCXzhENLVdw,18
EIsUKEwRo3WTCXzhENLVdw,516
EIsUKEwRo3WTCXzhENLVdw,37
uwfDhVcCirSERpCL0qOtVw,381
uwfDhVcCirSERpCL0qOtVw,22
uwfDhVcCirSERpCL0qOtVw,144
uwfDhVcCirSERpCL0qOtVw,18
VB-S2JiWgWTpXqgeSBK-rg,8
VB-S2JiWgWTpXqgeSBK-rg,9
SHx8asivcc5Bheb9i996Uw,225
SHx8asivcc5Bheb9i996Uw,234
TR6vgFkV1RNv7uPyOSBzjw,9
TR6vgFkV1RNv7uPyOSBzjw,71
TR6vgFkV1RNv7uPyOSBzjw,13
TR6vgFkV1RNv7uPyOSBzjw,17
TR6vgFkV1RNv7uPyOSBzjw,8
TR6vgFkV1RNv7uPyOSBzjw,260
TR6vgFkV1RNv7uPyOSBzjw,261
B3TFRJuxSitadJod3cAjZw,64
B3TFRJuxSitadJod3cAjZw,387
B3TFRJuxSitadJod3cAjZw,386
cOZLg1c-UcB2Yj3baQDKkA,276
cOZLg1c-UcB2Yj3baQDKkA,9
cOZLg1c-UcB2Yj3baQDKkA,72
cOZLg1c-UcB2Yj3baQDKkA,13
cOZLg1c-UcB2Yj3baQDKkA,8
t-UBWPiyUgXNC7T9-haVHA,170
t-UBWPiyUgXNC7T9-haVHA,17
t-UBWPiyUgXNC7T9-haVHA,106
m0FxJP2atkE8mn-xO23fpQ,161
m0FxJP2atkE8mn-xO23fpQ,13
m0FxJP2atkE8mn-xO23fpQ,59
m0FxJP2atkE8mn-xO23fpQ,68
m0FxJP2atkE8mn-xO23fpQ,8
m0FxJP2atkE8mn-xO23fpQ,9
OgKVBHNiqr4fpw69MiSXCA,13
OgKVBHNiqr4fpw69MiSXCA,87
OgKVBHNiqr4fpw69MiSXCA,17
OgKVBHNiqr4fpw69MiSXCA,15
1EbdmUMbrS12DougfSOqHw,172
1EbdmUMbrS12DougfSOqHw,145
1EbdmUMbrS12DougfSOqHw,37
1EbdmUMbrS12DougfSOqHw,95
1EbdmUMbrS12DougfSOqHw,96
1EbdmUMbrS12DougfSOqHw,97
1EbdmUMbrS12DougfSOqHw,184
1EbdmUMbrS12DougfSOqHw,388
1EbdmUMbrS12DougfSOqHw,6
1EbdmUMbrS12DougfSOqHw,75
1EbdmUMbrS12DougfSOqHw,206
cTQ-U5HTZi-r1Gwhrkaz_g,8
cTQ-U5HTZi-r1Gwhrkaz_g,13
cTQ-U5HTZi-r1Gwhrkaz_g,11
cTQ-U5HTZi-r1Gwhrkaz_g,9
cTQ-U5HTZi-r1Gwhrkaz_g,48
bn_ViqReisnTDVlDvmeHXg,127
bn_ViqReisnTDVlDvmeHXg,202
bn_ViqReisnTDVlDvmeHXg,203
lx-xmhETRiz-PV1Pkrf-Cg,75
lx-xmhETRiz-PV1Pkrf-Cg,354
lx-xmhETRiz-PV1Pkrf-Cg,316
lx-xmhETRiz-PV1Pkrf-Cg,317
lx-xmhETRiz-PV1Pkrf-Cg,37
cFL5Uu0XxIH4OdbKXXoGCQ,50
cFL5Uu0XxIH4OdbKXXoGCQ,13
75_lUAV-qbq9EZXZsmenJg,18
75_lUAV-qbq9EZXZsmenJg,832
75_lUAV-qbq9EZXZsmenJg,22
75_lUAV-qbq9EZXZsmenJg,84
75_lUAV-qbq9EZXZsmenJg,739
75_lUAV-qbq9EZXZsmenJg,833
75_lUAV-qbq9EZXZsmenJg,300
cFWfBh_oCv85WFA6ehP2PQ,17
cFWfBh_oCv85WFA6ehP2PQ,15
yGVX_77Wm3We_WUwrzzD5Q,730
yGVX_77Wm3We_WUwrzzD5Q,17
yGVX_77Wm3We_WUwrzzD5Q,160
yGVX_77Wm3We_WUwrzzD5Q,536
EivK-dhmKNmcS9dTEKoLJw,60
EivK-dhmKNmcS9dTEKoLJw,120
EivK-dhmKNmcS9dTEKoLJw,258
e0X_xNjzcNe17NHyowosvg,11
e0X_xNjzcNe17NHyowosvg,13
e0X_xNjzcNe17NHyowosvg,64
e0X_xNjzcNe17NHyowosvg,118
VkIzEMkmBub8rWa3-kpY6w,60
VkIzEMkmBub8rWa3-kpY6w,120
VkIzEMkmBub8rWa3-kpY6w,258
ttwba0MugfWyfGB9HH6fMQ,9
ttwba0MugfWyfGB9HH6fMQ,8
ttwba0MugfWyfGB9HH6fMQ,10
ttwba0MugfWyfGB9HH6fMQ,53
ttwba0MugfWyfGB9HH6fMQ,101
ttwba0MugfWyfGB9HH6fMQ,14
ttwba0MugfWyfGB9HH6fMQ,13
FqakwQitwceVi15JwN8EHQ,152
FqakwQitwceVi15JwN8EHQ,9
FqakwQitwceVi15JwN8EHQ,8
FqakwQitwceVi15JwN8EHQ,13
FqakwQitwceVi15JwN8EHQ,71
HBg-j8ESWuRzxd7DX90QNA,182
HBg-j8ESWuRzxd7DX90QNA,60
IojVfdFnKlchtQK6VImpFA,30
IojVfdFnKlchtQK6VImpFA,672
IojVfdFnKlchtQK6VImpFA,93
IojVfdFnKlchtQK6VImpFA,339
IojVfdFnKlchtQK6VImpFA,100
rzH46V2aMUGAw9S4XENnYQ,30
rzH46V2aMUGAw9S4XENnYQ,322
rzH46V2aMUGAw9S4XENnYQ,93
rzH46V2aMUGAw9S4XENnYQ,462
jOJaJatp88cqnkVo8D8RJg,13
jOJaJatp88cqnkVo8D8RJg,72
jOJaJatp88cqnkVo8D8RJg,70
jOJaJatp88cqnkVo8D8RJg,151
Qk0Hcvuo098bycKBO_zExA,109
Qk0Hcvuo098bycKBO_zExA,111
Qk0Hcvuo098bycKBO_zExA,37
oIDBQTsdWwsxN5WL2LLnkg,213
oIDBQTsdWwsxN5WL2LLnkg,146
oIDBQTsdWwsxN5WL2LLnkg,109
oIDBQTsdWwsxN5WL2LLnkg,111
oIDBQTsdWwsxN5WL2LLnkg,74
oIDBQTsdWwsxN5WL2LLnkg,60
oIDBQTsdWwsxN5WL2LLnkg,75
oIDBQTsdWwsxN5WL2LLnkg,37
p8F05PiAuz4fuzewC-TL8w,189
p8F05PiAuz4fuzewC-TL8w,8
p8F05PiAuz4fuzewC-TL8w,54
p8F05PiAuz4fuzewC-TL8w,9
p8F05PiAuz4fuzewC-TL8w,102
jcKyRaa6x7HDVbEqvx8SLQ,60
jcKyRaa6x7HDVbEqvx8SLQ,89
jcKyRaa6x7HDVbEqvx8SLQ,85
jcKyRaa6x7HDVbEqvx8SLQ,22
Eq85XODogYUa16U7dbKJMw,407
Eq85XODogYUa16U7dbKJMw,84
Eq85XODogYUa16U7dbKJMw,18
Lkohk_BU9XpL8WaR5TRAQQ,148
Lkohk_BU9XpL8WaR5TRAQQ,37
Lkohk_BU9XpL8WaR5TRAQQ,109
Lkohk_BU9XpL8WaR5TRAQQ,111
Lkohk_BU9XpL8WaR5TRAQQ,64
Yl8q8KEzBSk7-otq4A7_2g,260
Yl8q8KEzBSk7-otq4A7_2g,261
Yl8q8KEzBSk7-otq4A7_2g,17
dERy_B711ru09qGE0aDOPw,13
dERy_B711ru09qGE0aDOPw,79
dERy_B711ru09qGE0aDOPw,139
drr3d_VhJ7ZtBkMeeNIPOQ,11
drr3d_VhJ7ZtBkMeeNIPOQ,9
drr3d_VhJ7ZtBkMeeNIPOQ,8
drr3d_VhJ7ZtBkMeeNIPOQ,13
drr3d_VhJ7ZtBkMeeNIPOQ,87
drr3d_VhJ7ZtBkMeeNIPOQ,20
drr3d_VhJ7ZtBkMeeNIPOQ,254
jLKARcyiidzGMWt0H7Uqgg,60
jLKARcyiidzGMWt0H7Uqgg,638
jLKARcyiidzGMWt0H7Uqgg,213
CVIfVbfHdyd1DVVTAhZIeg,615
CVIfVbfHdyd1DVVTAhZIeg,555
CVIfVbfHdyd1DVVTAhZIeg,222
wNmVofTqznvUOL3LWzM-hA,147
wNmVofTqznvUOL3LWzM-hA,97
wNmVofTqznvUOL3LWzM-hA,146
wNmVofTqznvUOL3LWzM-hA,37
wNmVofTqznvUOL3LWzM-hA,145
wNmVofTqznvUOL3LWzM-hA,96
wNmVofTqznvUOL3LWzM-hA,95
wNmVofTqznvUOL3LWzM-hA,75
RyE6qt3fYxg9T7mtLhQvEg,17
RyE6qt3fYxg9T7mtLhQvEg,16
QScgA7P2HK4oacPKL6bgDg,13
QScgA7P2HK4oacPKL6bgDg,69
QScgA7P2HK4oacPKL6bgDg,556
VaFBymfd0f3ykSDX98uawQ,13
VaFBymfd0f3ykSDX98uawQ,67
VaFBymfd0f3ykSDX98uawQ,32
ovR5FW-hxmw_gP33Fv7MDg,37
ovR5FW-hxmw_gP33Fv7MDg,303
ovR5FW-hxmw_gP33Fv7MDg,610
lUUUqAg02Wzf6Fizc_fS7A,13
lUUUqAg02Wzf6Fizc_fS7A,101
lUUUqAg02Wzf6Fizc_fS7A,21
lUUUqAg02Wzf6Fizc_fS7A,139
q-2U-WfSBiOaxdxb6YyxTA,18
q-2U-WfSBiOaxdxb6YyxTA,129
2sG3M1NxfU0fazmrzGSWJw,909
2sG3M1NxfU0fazmrzGSWJw,37
2sG3M1NxfU0fazmrzGSWJw,47
2sG3M1NxfU0fazmrzGSWJw,227
2sG3M1NxfU0fazmrzGSWJw,699
2sG3M1NxfU0fazmrzGSWJw,912
2sG3M1NxfU0fazmrzGSWJw,94
2sG3M1NxfU0fazmrzGSWJw,225
B9b1RUSnGxui-g7dJSs6lQ,37
B9b1RUSnGxui-g7dJSs6lQ,287
B9b1RUSnGxui-g7dJSs6lQ,38
B9b1RUSnGxui-g7dJSs6lQ,39
B9b1RUSnGxui-g7dJSs6lQ,40
wrnticq0dENkV42H5Yo6aw,37
wrnticq0dENkV42H5Yo6aw,304
ABp2_rRz1XoG_GYipoaQmA,417
ABp2_rRz1XoG_GYipoaQmA,623
